OBJECTID *,Field1,CountryNum,StateNum,Route,RouteName,Active,Latitude,Longitude,Stratum,BCR,RouteTypeID,RouteTypeDetailID,RouteID,Shape *
598,3971,840,69,4,LONE ROCK,1,45.446254,-120.702499,89,9,1,1,69004,Point
599,3972,840,69,5,ORDNANCE,0,45.798816,-119.41433,89,9,1,1,69005,Point
600,3973,840,69,6,ALBEE,1,45.223828,-118.909523,65,10,1,1,69006,Point
601,3974,840,69,7,FLORA,1,45.649045,-117.275394,65,10,1,1,69007,Point
602,3975,840,69,8,IMNAHA,1,45.72192,-116.779595,65,9,1,1,69008,Point
603,3977,840,69,10,COOL CAMP,0,44.474035,-122.228053,67,5,1,1,69010,Point
604,3978,840,69,11,DESCHUTES,1,44.159809,-121.273705,85,9,1,1,69011,Point
605,3979,840,69,12,OCHOCO,0,44.499017,-120.44484,65,10,1,1,69012,Point
606,3980,840,69,13,LOGDELL,1,44.216856,-119.24085,65,10,1,1,69013,Point
607,3981,840,69,14,WICKIUP,1,44.132867,-118.587769,65,10,1,1,69014,Point
608,3982,840,69,15,BRIDGEPORT,1,44.502076,-117.97049,65,10,1,1,69015,Point
609,3986,840,69,20,DELL SPRING,0,43.564075,-121.668671,67,9,1,1,69020,Point
610,3987,840,69,21,FANDANGO CAN,1,43.164966,-120.663782,89,9,1,1,69021,Point
611,3988,840,69,22,WAGONTIRE,1,43.339003,-119.696796,89,9,1,1,69022,Point
612,3989,840,69,23,BUCHANAN,1,43.69349,-118.535524,65,9,1,1,69023,Point
613,3990,840,69,24,CROWLEY,1,43.287768,-117.813742,89,9,1,1,69024,Point
614,3994,840,69,28,MODOC POINT,1,42.373981,-121.80488,85,9,1,1,69028,Point
615,3995,840,69,29,PAISLEY,1,42.668865,-120.793358,85,9,1,1,69029,Point
616,3996,840,69,30,BLITZEN,0,42.954636,-119.015763,89,9,1,1,69030,Point
617,3997,840,69,31,ALVORD LAKE,1,42.34767,-118.648889,89,9,1,1,69031,Point
618,3998,840,69,32,WILLOW SPG,0,42.437218,-117.676972,89,9,1,1,69032,Point
619,4001,840,69,35,JOSEPH,1,45.280921,-117.206268,65,9,1,1,69035,Point
620,4002,840,69,36,EAGLE ROCK,0,44.179154,-120.625176,65,10,1,1,69036,Point
621,4003,840,69,38,SPARTA,1,44.829653,-117.524208,65,10,1,1,69038,Point
622,4004,840,69,39,BARNES VAL,0,42.15614,-120.936417,85,9,1,1,69039,Point
623,4006,840,69,41,GARFIELD,1,45.255247,-122.256369,98,5,1,1,69041,Point
624,4008,840,69,43,MT HOOD,1,45.537845,-121.483437,67,9,1,1,69043,Point
625,4009,840,69,44,MONTAGUE,1,45.64576,-120.082642,89,9,1,1,69044,Point
626,4010,840,69,45,EIGHTMILE,1,45.071378,-119.874901,89,9,1,1,69045,Point
627,4011,840,69,46,PENDLETON,1,45.679374,-118.750122,89,9,1,1,69046,Point
628,4012,840,69,47,CAMP SHERMAN,0,44.496953,-121.781388,67,9,1,1,69047,Point
629,4013,840,69,48,MOUNT VERNON,1,44.417196,-119.113419,65,10,1,1,69048,Point
630,4014,840,69,49,GRANITE,1,44.913449,-118.400622,65,10,1,1,69049,Point
631,4017,840,69,52,ELK LAKE,1,43.985125,-121.80484,67,5,1,1,69052,Point
632,4018,840,69,53,CLOVER CREEK,1,43.839247,-120.197913,89,10,1,1,69053,Point
633,4019,840,69,54,SILVER CREEK,1,43.701105,-119.628303,65,10,1,1,69054,Point
634,4020,840,69,55,PRINCETON,0,43.247433,-118.582374,89,9,1,1,69055,Point
635,4021,840,69,56,ADRIAN,1,43.67157,-117.083565,89,9,1,1,69056,Point
636,4025,840,69,60,BLY,0,42.441441,-121.017136,85,9,1,1,69060,Point
637,4026,840,69,61,BLIZZARD GAP,1,42.014752,-119.478005,89,9,1,1,69061,Point
638,4027,840,69,62,FISH LAKE,1,42.957667,-118.867798,89,9,1,1,69062,Point
639,4028,840,69,63,BATTLE MTN,1,42.211505,-117.771141,89,9,1,1,69063,Point
640,4029,840,69,64,LOOKOUT LAKE,0,42.363042,-117.081162,89,9,1,1,69064,Point
641,4030,840,69,105,UMATILLA,1,45.916239,-119.558899,89,9,1,1,69105,Point
642,4031,840,69,112,HASH ROCK,1,44.49906,-120.444877,65,10,1,1,69112,Point
643,4033,840,69,120,DAVIS LAKE,1,43.593776,-121.833186,67,9,1,1,69120,Point
644,4035,840,69,130,BLITZEN 2,1,42.954209,-119.01495,89,9,1,1,69130,Point
645,4036,840,69,136,SUMMIT PR,1,44.341704,-120.561716,65,10,1,1,69136,Point
646,4037,840,69,139,LAPHAM RES.,1,42.142953,-120.922554,85,9,1,1,69139,Point
647,4039,840,69,147,WIZARD FALLS,1,44.491917,-121.793871,67,9,1,1,69147,Point
648,4040,840,69,155,MALHEUR NWR,1,43.24742,-118.582428,89,9,1,1,69155,Point
649,4042,840,69,160,Bly  2,1,42.38999,-121.01745,85,9,1,1,69160,Point
650,4043,840,69,164,ROME,1,42.837636,-117.632271,89,9,1,1,69164,Point
651,4045,840,69,202,CANBY,1,45.294616,-122.701849,98,5,1,1,69202,Point
652,4046,840,69,203,BADGER CREEK,1,45.222007,-121.379884,67,9,1,1,69203,Point
653,4047,840,69,204,MIKKALO,1,45.400155,-120.025566,89,9,1,1,69204,Point
654,4048,840,69,205,CECIL,1,45.617844,-119.956071,89,9,1,1,69205,Point
655,4049,840,69,206,HOWARD MDWS.,1,45.163196,-118.215581,65,10,1,1,69206,Point
656,4050,840,69,207,TROY,1,45.945961,-117.451416,65,10,1,1,69207,Point
657,4051,840,69,208,HELLS CANYON,1,44.910349,-116.951062,65,10,1,1,69208,Point
658,4053,840,69,210,BLUE RIVER,1,44.295309,-122.288757,67,5,1,1,69210,Point
659,4054,840,69,211,MADRAS,1,44.628295,-121.058619,89,10,1,1,69211,Point
660,4055,840,69,212,OCHOCO,1,44.461661,-120.121067,65,10,1,1,69212,Point
661,4056,840,69,213,BARNHOUSE,1,44.522137,-119.927933,65,10,1,1,69213,Point
662,4057,840,69,214,UNITY,1,44.480859,-118.226036,65,10,1,1,69214,Point
663,4058,840,69,215,NEWBRIDGE,1,44.798392,-117.187625,65,10,1,1,69215,Point
664,4061,840,69,219,WARNER MTN.,1,43.639793,-122.305939,67,5,1,1,69219,Point
665,4062,840,69,220,BALD MTN.,1,43.165339,-121.266449,85,9,1,1,69220,Point
666,4063,840,69,221,GREEN MTN.,1,43.307153,-120.640259,89,9,1,1,69221,Point
667,4064,840,69,222,HARNEY LAKE,1,43.210636,-119.015968,89,9,1,1,69222,Point
668,4065,840,69,223,CRANE,1,43.586626,-118.589746,89,9,1,1,69223,Point
669,4066,840,69,224,QUARTZ MTN.,0,43.69444,-117.393606,89,9,1,1,69224,Point
670,4070,840,69,228,MERRILL,1,42.267629,-121.486843,85,9,1,1,69228,Point
671,4071,840,69,229,PICTURE FLAT,1,42.345034,-120.74952,85,9,1,1,69229,Point
672,4072,840,69,230,WARNER VALLY,1,42.61887,-119.673693,89,9,1,1,69230,Point
673,4073,840,69,231,CATLOW RIM,1,42.65579,-118.988625,89,9,1,1,69231,Point
674,4074,840,69,232,BOWDEN HILLS,1,42.43719,-117.676895,89,9,1,1,69232,Point
675,4076,840,69,234,BLACK MTN.,0,45.686996,-118.248787,65,10,1,1,69234,Point
676,4077,840,69,235,EAGLE CREEK,1,45.080723,-117.312502,65,10,1,1,69235,Point
677,4080,840,69,238,SISTERS,1,44.391916,-121.521559,85,9,1,1,69238,Point
678,4081,840,69,239,DONNYBROOK,0,44.597647,-120.21514,89,10,1,1,69239,Point
679,4082,840,69,240,MONUMENT,1,44.823061,-119.427231,65,10,1,1,69240,Point
680,4083,840,69,241,DESOLATION,1,44.977968,-118.909076,65,10,1,1,69241,Point
681,4084,840,69,242,MALHEUR RES.,1,44.063083,-117.784081,89,10,1,1,69242,Point
682,4087,840,69,245,PAUNINA,1,43.275633,-121.773873,85,9,1,1,69245,Point
683,4088,840,69,246,CROOKED RIV.,1,43.967929,-120.164322,89,9,1,1,69246,Point
684,4089,840,69,247,DONNELLY,0,43.850771,-119.530708,65,10,1,1,69247,Point
685,4090,840,69,248,SILVIES,1,44.001772,-118.84922,65,10,1,1,69248,Point
686,4091,840,69,249,SHEAVILLE,1,43.330197,-117.08403,89,9,1,1,69249,Point
687,4094,840,69,252,CHINCHALO,1,42.867563,-121.831536,85,9,1,1,69252,Point
688,4095,840,69,253,LAKEVIEW,1,42.062483,-120.159989,85,9,1,1,69253,Point
689,4096,840,69,254,FLOOK LAKE,1,42.577978,-119.587848,89,9,1,1,69254,Point
690,4097,840,69,255,TROUT CREEK,1,42.002361,-118.633652,89,9,1,1,69255,Point
691,4098,840,69,256,THREE FORKS,1,42.526183,-117.175124,89,9,1,1,69256,Point
692,4100,840,69,334,KAMELA,1,45.209622,-118.50063,65,10,1,1,69334,Point
693,4102,840,69,339,Twickenham,1,44.669185,-120.12219,89,10,1,1,69339,Point
694,4103,840,69,347,DONELLY 2,1,43.793723,-119.317095,65,10,1,1,69347,Point
695,4106,840,69,900,SANDY RIVER,0,45.497005,-122.286832,98,5,1,2,69900,Point
696,4107,840,69,901,MOLALLA,1,45.04672,-122.49004,93,5,1,2,69901,Point
697,4109,840,69,903,SANTIAM,1,44.604541,-122.455093,93,5,1,2,69903,Point
698,4111,840,69,905,ZUMWALT,0,45.430726,-117.115379,65,9,1,2,69905,Point
699,4112,840,69,906,Bull Run,1,45.425643,-122.223838,93,5,1,2,69906,Point
700,4709,840,81,27,ROUBAIX LK,0,44.208134,-103.653336,61,17,1,1,81027,Point
701,4710,840,81,28,VOLUNTEER,1,44.511876,-103.133331,39,17,1,1,81028,Point
702,4711,840,81,29,CUSTER,1,43.820458,-103.640174,61,17,1,1,81029,Point
703,4713,840,81,31,HARDING,1,45.234124,-103.782366,39,17,1,1,81031,Point
704,4718,840,81,36,REVA,1,45.545678,-103.032788,39,17,1,1,81036,Point
705,4719,840,81,37,LODGEPOLE,1,45.834433,-102.94268,39,17,1,1,81037,Point
706,4724,840,81,42,ARDMORE,1,43.1155,-103.680206,39,17,1,1,81042,Point
707,4728,840,81,46,PLEASANT VAL,1,43.586979,-103.728463,61,17,1,1,81046,Point
708,4729,840,81,47,HILL CITY,1,43.925068,-103.514534,61,17,1,1,81047,Point
709,4730,840,81,48,BLACK FOX,1,44.102739,-103.896992,61,17,1,1,81048,Point
710,4731,840,81,49,ENGLEWOOD,1,44.259156,-103.84047,61,17,1,1,81049,Point
711,4732,840,81,50,LONG DRAW,1,44.182394,-103.894827,61,17,1,1,81050,Point
712,4735,840,81,127,SILVER CITY,0,44.208054,-103.653328,61,17,1,1,81127,Point
713,4736,840,81,702,NORBECK,1,43.810974,-103.593022,61,17,1,1,81702,Point
714,4737,840,81,703,ELK MOUNTAIN,1,43.782471,-104.03969,61,17,1,1,81703,Point
715,4738,840,81,704,ROCHFORD,1,44.123028,-103.698033,61,17,1,1,81704,Point
716,4739,840,81,705,HAZELRODT,1,43.726052,-103.505933,61,17,1,1,81705,Point
717,4740,840,81,706,LIGHTNING CR,1,43.812229,-103.766725,61,17,1,1,81706,Point
718,4741,840,81,900,PIONEER,1,43.297404,-103.169098,39,17,1,2,81900,Point
719,4742,840,81,901,COTTONWOOD,1,43.361959,-103.922874,39,17,1,2,81901,Point
720,4743,840,81,907,S. PIONEER,1,43.187745,-103.169411,39,17,1,2,81907,Point
721,4744,840,81,908,INDIAN,1,43.02138,-103.668613,39,17,1,2,81908,Point
722,4745,840,81,909,RAILROAD BUTTE,1,43.918866,-102.920334,39,17,1,2,81909,Point
723,4746,840,81,910,FRENCH CREEK,0,43.665136,-102.870911,39,17,1,2,81910,Point
724,4747,840,81,911,WIND CAVE NP,1,43.520047,-103.472852,61,17,1,2,81911,Point
725,5049,840,85,1,WENDOVER,0,41.437939,-113.108788,80,9,1,1,85001,Point
726,5050,840,85,2,PROMONTORY,1,41.258766,-112.495499,88,9,1,1,85002,Point
727,5051,840,85,3,HYRUM,0,41.627268,-111.803666,84,9,1,1,85003,Point
728,5052,840,85,4,SALT SPRINGS,1,40.459142,-114.028649,80,9,1,1,85004,Point
729,5053,840,85,5,TIMPIE SPG,0,40.746385,-112.652801,80,9,1,1,85005,Point
730,5054,840,85,6,BECK,0,40.046658,-111.281227,62,16,1,1,85006,Point
731,5055,840,85,7,ALTONAH,1,40.480664,-110.398659,84,16,1,1,85007,Point
732,5056,840,85,8,GRIZZLY RDGE,1,40.72348,-109.470214,62,16,1,1,85008,Point
733,5057,840,85,9,NOTCH PEAK,1,39.126912,-113.519678,80,9,1,1,85009,Point
734,5058,840,85,10,OAK CITY,1,39.354972,-112.227806,88,9,1,1,85010,Point
735,5059,840,85,11,GOSHEN,1,39.900444,-111.954377,88,9,1,1,85011,Point
736,5060,840,85,12,DRAGERTON,1,39.597296,-110.560639,87,16,1,1,85012,Point
737,5061,840,85,13,WILLOW CREEK,1,39.973904,-109.652061,87,16,1,1,85013,Point
738,5062,840,85,14,STOCK RES,1,38.478842,-113.432541,80,9,1,1,85014,Point
739,5063,840,85,15,BEAVER,1,38.20414,-112.646248,84,16,1,1,85015,Point
740,5064,840,85,16,DESERT VIEW,1,38.474036,-111.353958,87,16,1,1,85016,Point
741,5065,840,85,17,HANKSVILLE,1,38.372859,-110.711815,87,16,1,1,85017,Point
742,5066,840,85,18,CASTLETON,0,38.583333,-109.333333,87,16,1,1,85018,Point
743,5067,840,85,19,IRON SPRINGS,1,37.794298,-113.458618,88,9,1,1,85019,Point
744,5068,840,85,20,NAVAJO LAKE,1,37.414043,-112.799833,62,16,1,1,85020,Point
745,5069,840,85,21,BOULDER,1,37.92764,-111.187005,87,16,1,1,85021,Point
746,5070,840,85,22,HITE,1,37.886721,-110.36744,87,16,1,1,85022,Point
747,5071,840,85,23,ANETH,1,37.21088,-109.172775,87,16,1,1,85023,Point
748,5072,840,85,24,LYNN,1,41.966777,-113.630928,88,9,1,1,85024,Point
749,5073,840,85,25,GROUSE CREEK,1,41.704573,-113.890663,88,9,1,1,85025,Point
750,5074,840,85,34,SKYLINE DRIV,1,39.591925,-111.264633,62,16,1,1,85034,Point
751,5075,840,85,101,WENDOVER 2,1,41.437939,-113.10878,80,9,1,1,85101,Point
752,5076,840,85,102,JOHNSON CAN,1,41.892996,-112.205712,80,9,1,1,85102,Point
753,5077,840,85,103,ANT FLAT-OGDEN CAN,1,41.576045,-111.563537,62,16,1,1,85103,Point
754,5078,840,85,104,GOLD HILL,1,40.035849,-113.983581,80,9,1,1,85104,Point
755,5079,840,85,105,FAIRFIELD,1,40.072165,-112.09533,88,9,1,1,85105,Point
756,5080,840,85,106,UINTAH NF,0,40.278812,-111.218865,62,16,1,1,85106,Point
757,5081,840,85,107,WASATCH NF,1,40.875382,-110.831703,62,16,1,1,85107,Point
758,5082,840,85,108,JENSEN,1,40.369882,-109.330948,87,16,1,1,85108,Point
759,5083,840,85,109,FISH SPRINGS,1,39.610741,-113.483711,80,9,1,1,85109,Point
760,5084,840,85,110,DELTA,1,39.374323,-112.576813,80,9,1,1,85110,Point
761,5085,840,85,112,CLEVELAND,1,39.08227,-110.664902,87,16,1,1,85112,Point
762,5086,840,85,113,BONANZA,1,40.015512,-109.171273,87,16,1,1,85113,Point
763,5087,840,85,114,WAH WAH,1,38.811491,-113.693047,88,9,1,1,85114,Point
764,5088,840,85,115,FISH LAKE NF,1,38.490885,-112.001686,62,16,1,1,85115,Point
765,5089,840,85,116,NOTOM,1,38.28366,-111.129097,87,16,1,1,85116,Point
766,5090,840,85,117,GLEN CANYON,1,38.472881,-110.280609,87,16,1,1,85117,Point
767,5091,840,85,118,CANYONLANDS,1,38.736414,-109.879997,87,16,1,1,85118,Point
768,5092,840,85,119,BERYL,1,37.896257,-113.65799,88,9,1,1,85119,Point
769,5093,840,85,120,MOQUITH MTN,1,37.00004,-112.861931,87,16,1,1,85120,Point
770,5094,840,85,121,MAIN CANYON,1,37.821775,-111.843513,84,16,1,1,85121,Point
771,5095,840,85,122,CANE SPR DES,1,37.575692,-110.712449,87,16,1,1,85122,Point
772,5096,840,85,123,BLANDING,1,37.674896,-109.403702,87,16,1,1,85123,Point
773,5097,840,85,151,KELTON,0,41.746545,-113.110443,80,9,1,1,85151,Point
774,5098,840,85,152,BEAR RIVER,1,41.582144,-112.083939,88,9,1,1,85152,Point
775,5099,840,85,153,RANDOLPH,1,41.723833,-111.338813,86,10,1,1,85153,Point
776,5100,840,85,155,VERNON,1,40.01226,-112.459205,88,9,1,1,85155,Point
777,5101,840,85,156,SOAPSTONE,1,40.581571,-111.04834,62,16,1,1,85156,Point
778,5102,840,85,157,MOON LAKE,0,40.550922,-110.731385,62,16,1,1,85157,Point
779,5103,840,85,158,M WARNER RES,1,40.858327,-109.257928,84,16,1,1,85158,Point
780,5104,840,85,159,CALLAO,1,39.879235,-113.267143,80,9,1,1,85159,Point
781,5105,840,85,160,LEAMINGTON,1,39.499185,-112.268974,84,9,1,1,85160,Point
782,5106,840,85,161,FAYETTE,1,39.239858,-111.859001,84,16,1,1,85161,Point
783,5107,840,85,162,CASTLE DALE,1,39.220914,-110.997841,87,16,1,1,85162,Point
784,5108,840,85,163,HILL CREEK,0,39.548786,-109.741402,84,16,1,1,85163,Point
785,5109,840,85,164,INDIAN PEAK,1,38.528664,-113.672203,88,9,1,1,85164,Point
786,5110,840,85,165,RICHFIELD,1,38.778015,-112.108314,62,16,1,1,85165,Point
787,5111,840,85,166,GOOSEBERRY,1,38.914786,-111.741363,62,16,1,1,85166,Point
788,5112,840,85,167,GILSON BUTTE,0,38.630794,-110.566712,87,16,1,1,85167,Point
789,5113,840,85,168,LA SAL,0,38.447078,-109.386055,84,16,1,1,85168,Point
790,5114,840,85,169,SHIVWITZ,1,37.069077,-113.77005,88,16,1,1,85169,Point
791,5115,840,85,170,DIXIE NF,1,37.459724,-112.324051,62,16,1,1,85170,Point
792,5116,840,85,171,GLEN CANYON,1,37.077518,-111.662423,87,16,1,1,85171,Point
793,5117,840,85,172,LAKE POWELL,1,37.465604,-110.708909,87,16,1,1,85172,Point
794,5118,840,85,173,HATCH,1,37.392714,-109.225525,87,16,1,1,85173,Point
795,5119,840,85,174,Beck 2,1,40.046658,-111.28122,62,16,1,1,85174,Point
796,5120,840,85,203,HARDWARE RANCH,1,41.624777,-111.794282,84,9,1,1,85203,Point
797,5121,840,85,206,HEBER MTN.,1,40.244062,-111.156692,62,16,1,1,85206,Point
798,5122,840,85,218,MOAB,1,38.682181,-109.477326,87,16,1,1,85218,Point
799,5123,840,85,251,PEPLIN MOUNTAIN,1,41.654896,-113.180313,80,9,1,1,85251,Point
800,5124,840,85,257,MOON LAKE 2,1,40.550756,-110.730757,62,16,1,1,85257,Point
801,5125,840,85,263,BOOK RIDGE,1,39.234033,-109.20575,84,16,1,1,85263,Point
802,5126,840,85,267,GILSON BUTTE 2,1,38.63046,-110.566551,87,16,1,1,85267,Point
803,5127,840,85,268,La Sal 2,0,38.45,-109.38333,84,16,1,1,85268,Point
804,5128,840,85,301,GOOSE CREEK MTN.,1,41.844559,-113.794419,88,9,1,1,85301,Point
805,5129,840,85,302,SNOWVILLE,1,41.89274,-112.776001,80,9,1,1,85302,Point
806,5130,840,85,303,BROWNS HOLE,0,41.341945,-111.670716,88,16,1,1,85303,Point
807,5131,840,85,304,CLIVE,1,40.765123,-113.10083,80,9,1,1,85304,Point
808,5132,840,85,305,GRANTSVILLE,1,40.599903,-112.480637,80,9,1,1,85305,Point
809,5133,840,85,306,KAMAS,1,40.636006,-111.314293,62,16,1,1,85306,Point
810,5134,840,85,307,HANNA,1,40.460659,-110.892594,84,16,1,1,85307,Point
811,5135,840,85,308,VERNAL,1,40.588849,-109.054855,84,16,1,1,85308,Point
812,5136,840,85,309,GANDY,1,39.223763,-114.000824,88,9,1,1,85309,Point
813,5137,840,85,310,JERICHO JUNCTION,1,39.660492,-112.063949,88,9,1,1,85310,Point
814,5138,840,85,311,FERRON,1,39.322246,-111.442668,62,16,1,1,85311,Point
815,5139,840,85,312,WELLINGTON,0,39.672307,-110.627861,87,16,1,1,85312,Point
816,5140,840,85,313,WESTWATER,1,39.081914,-109.12426,87,16,1,1,85313,Point
817,5141,840,85,314,TULE VALLEY,1,39.013426,-113.374054,80,9,1,1,85314,Point
818,5142,840,85,315,PINE CREEK,1,38.516098,-112.605576,88,9,1,1,85315,Point
819,5143,840,85,316,BICKNELL,1,38.309675,-111.518173,84,16,1,1,85316,Point
820,5144,840,85,317,GREEN RIVER,1,38.981541,-110.167007,87,16,1,1,85317,Point
821,5145,840,85,318,CANYON RIMS,1,38.188284,-109.415787,87,16,1,1,85318,Point
822,5146,840,85,319,NEWCASTLE,1,37.661653,-113.548267,88,9,1,1,85319,Point
823,5147,840,85,320,ALTON,1,37.325095,-112.456046,84,16,1,1,85320,Point
824,5148,840,85,321,ESCALANTE,1,37.769533,-111.665451,84,16,1,1,85321,Point
825,5149,840,85,322,BULLFROG BAY,1,37.520677,-110.725425,87,16,1,1,85322,Point
826,5150,840,85,323,MONTICELLO,1,37.902765,-109.509789,87,16,1,1,85323,Point
827,5151,840,85,368,La Sal 3,1,38.447119,-109.38558,84,16,1,1,85368,Point
828,5152,840,85,412,Wellington 2,0,39.672307,-110.62786,87,16,1,1,85412,Point
829,5153,840,85,512,Wellington 3,1,39.672307,-110.62786,87,16,1,1,85512,Point
830,5154,840,85,901,NEPONSET RES,1,41.275578,-111.201989,86,10,1,2,85901,Point
831,5155,840,85,902,LOST CR. RES,1,41.327902,-111.327583,62,16,1,2,85902,Point
832,5156,840,85,903,SALERATUS CR,1,41.261311,-111.178794,86,10,1,2,85903,Point
833,5157,840,85,904,E. BEAR LAKE,1,41.824467,-111.293557,86,10,1,2,85904,Point
834,5158,840,85,905,ARCHES NP,0,38.61666,-109.617073,87,16,1,2,85905,Point
835,5159,840,85,906,LOGAN CANYON,1,41.801775,-111.560043,62,16,1,2,85906,Point
836,5160,840,85,907,RED SPUR MTN.,1,41.639848,-111.318413,62,16,1,2,85907,Point
837,5161,840,85,908,BRYCE CANYON,1,37.658174,-112.093544,84,16,1,2,85908,Point
838,5162,840,85,909,WOODRUFF,1,41.524161,-111.162996,86,10,1,2,85909,Point
839,5163,840,85,910,CRAWFORD MTS,1,41.690833,-111.075278,86,10,1,2,85910,Point
840,5164,840,85,912,CANYONLANDS,0,38.544636,-109.764069,87,16,1,2,85912,Point
841,5282,840,89,4,NEWHALEM,1,48.700425,-121.212281,67,9,1,1,89004,Point
842,5283,840,89,5,TWISP,1,48.355069,-120.211845,85,9,1,1,89005,Point
843,5284,840,89,6,BREWSTER,1,48.093627,-119.80619,89,9,1,1,89006,Point
844,5285,840,89,7,KELLER,0,48.054218,-118.540153,64,10,1,1,89007,Point
845,5286,840,89,8,CHEWELAH,1,48.290566,-117.77745,64,10,1,1,89008,Point
846,5290,840,89,12,INDEX,0,47.857807,-121.498756,67,9,1,1,89012,Point
847,5291,840,89,13,ARDENVOIR,0,47.750616,-120.355217,85,9,1,1,89013,Point
848,5292,840,89,14,MOSES LAKE,1,47.087172,-119.257652,89,9,1,1,89014,Point
849,5293,840,89,15,HARRINGTON,1,47.339908,-118.145317,89,9,1,1,89015,Point
850,5294,840,89,16,REARDAN,1,47.730577,-117.928078,65,9,1,1,89016,Point
851,5296,840,89,18,COUGAR,1,46.008365,-122.344841,67,5,1,1,89018,Point
852,5297,840,89,19,RIMROCK,1,46.638704,-121.390282,67,9,1,1,89019,Point
853,5298,840,89,20,WAPATO,1,46.390044,-120.460137,89,9,1,1,89020,Point
854,5299,840,89,21,MERCER,1,46.059969,-119.990158,89,9,1,1,89021,Point
855,5300,840,89,22,CONNELL,1,46.429488,-118.825584,89,9,1,1,89022,Point
856,5301,840,89,23,ASOTIN,1,46.341713,-117.055985,65,9,1,1,89023,Point
857,5302,840,89,24,CAMAS,0,45.686796,-122.444954,98,5,1,1,89024,Point
858,5303,840,89,25,SNOWDEN,1,45.833136,-121.353302,85,9,1,1,89025,Point
859,5304,840,89,26,BICKLETON,1,45.966667,-120.25,89,9,1,1,89026,Point
860,5307,840,89,29,WINTHROP,1,48.509179,-120.173264,67,9,1,1,89029,Point
861,5308,840,89,30,TONASKET,1,48.723046,-119.272057,85,9,1,1,89030,Point
862,5309,840,89,31,TWIN LAKES,1,48.229505,-118.702423,64,10,1,1,89031,Point
863,5310,840,89,32,CUSICK,1,48.385635,-117.2724,64,10,1,1,89032,Point
864,5313,840,89,35,RONALD,1,47.227459,-121.013649,67,9,1,1,89035,Point
865,5314,840,89,36,LEAVENWORTH,1,47.553499,-120.680207,85,9,1,1,89036,Point
866,5315,840,89,37,QUINCY,1,47.315177,-119.879478,89,9,1,1,89037,Point
867,5316,840,89,38,WILBUR,1,47.771735,-118.89447,89,9,1,1,89038,Point
868,5317,840,89,39,EWAN,1,47.076058,-117.733589,65,9,1,1,89039,Point
869,5321,840,89,43,PACKWOOD,1,46.402456,-121.555451,67,5,1,1,89043,Point
870,5322,840,89,44,ELLENSBURG,1,46.955438,-120.569954,85,9,1,1,89044,Point
871,5323,840,89,45,OTHELLO,0,46.912477,-119.368653,89,9,1,1,89045,Point
872,5324,840,89,46,PRESCOTT,1,46.237339,-118.36824,89,9,1,1,89046,Point
873,5325,840,89,47,SPRING LAKE,1,46.334082,-117.677025,65,10,1,1,89047,Point
874,5327,840,89,49,CARLTON,1,48.251676,-120.158364,67,9,1,1,89049,Point
875,5328,840,89,50,NIGHTHAWK,1,48.755641,-119.66333,85,9,1,1,89050,Point
876,5329,840,89,51,CURLEW,1,48.849951,-118.967018,64,10,1,1,89051,Point
877,5330,840,89,52,SULLIVAN LK,0,48.848414,-117.187859,64,10,1,1,89052,Point
878,5332,840,89,54,CEDAR FALLS,0,47.455191,-121.757019,67,5,1,1,89054,Point
879,5333,840,89,55,BLEWETT PASS,1,47.243387,-120.69719,85,9,1,1,89055,Point
880,5334,840,89,56,HARTLINE,1,47.844462,-119.017609,89,9,1,1,89056,Point
881,5335,840,89,57,KEYSTONE,1,47.134953,-118.163544,89,9,1,1,89057,Point
882,5336,840,89,58,MALDEN,1,47.174104,-117.379875,65,9,1,1,89058,Point
883,5338,840,89,60,MT ST HELENS,1,46.2536,-121.98085,67,5,1,1,89060,Point
884,5339,840,89,61,MT RAINIER,1,46.741243,-121.918297,67,5,1,1,89061,Point
885,5340,840,89,62,HARWOOD,0,46.550911,-120.820824,89,9,1,1,89062,Point
886,5341,840,89,63,POTHOLES,1,46.970052,-119.345124,89,9,1,1,89063,Point
887,5342,840,89,64,HATTON,0,46.822009,-118.805901,89,9,1,1,89064,Point
888,5343,840,89,65,POMEROY,1,46.467017,-117.588967,65,9,1,1,89065,Point
889,5345,840,89,67,SUIATTLE RIV,1,48.235635,-121.179184,67,9,1,1,89067,Point
890,5346,840,89,68,MAZAMA,1,48.532276,-120.303368,67,9,1,1,89068,Point
891,5347,840,89,69,OMAK CREEK,1,48.22416,-119.048386,64,10,1,1,89069,Point
892,5348,840,89,70,LAURIER,1,48.675691,-118.116127,64,10,1,1,89070,Point
893,5349,840,89,71,NORTHPORT,1,48.850476,-117.882992,64,10,1,1,89071,Point
894,5351,840,89,73,INDEX,0,47.93445,-121.246864,67,9,1,1,89073,Point
895,5352,840,89,74,L. WENATCHEE,1,47.744387,-120.667793,67,9,1,1,89074,Point
896,5353,840,89,75,MOSES COULEE,1,47.664005,-119.63089,89,9,1,1,89075,Point
897,5354,840,89,76,ODESSA,1,47.130534,-118.686577,89,9,1,1,89076,Point
898,5355,840,89,77,DEER PARK,1,47.887385,-117.989975,64,10,1,1,89077,Point
899,5357,840,89,79,RAINIER,1,46.806648,-122.415787,93,5,1,1,89079,Point
