OBJECTID *,Field1,CountryNum,StateNum,Route,RouteName,Active,Latitude,Longitude,Stratum,BCR,RouteTypeID,RouteTypeDetailID,RouteID,Shape *
209,1556,840,33,217,SILVER CITY,1,43.158435,-116.508828,89,9,1,1,33217,Point
210,1557,840,33,218,FEATHERVILLE,1,43.413513,-115.361024,64,10,1,1,33218,Point
211,1558,840,33,219,PICABO,1,43.400782,-114.252264,89,9,1,1,33219,Point
212,1559,840,33,220,CAREY,1,43.338726,-113.874362,89,9,1,1,33220,Point
213,1560,840,33,221,MUD LAKE,1,43.812427,-112.396012,89,9,1,1,33221,Point
214,1561,840,33,222,BATES,1,43.824816,-111.200611,65,9,1,1,33222,Point
215,1562,840,33,223,DOUGAL RES,1,42.64393,-116.993676,89,9,1,1,33223,Point
216,1563,840,33,224,HOT SPRING,1,42.791873,-115.717952,89,9,1,1,33224,Point
217,1564,840,33,225,CEDAR HILL,1,42.431685,-114.088832,89,9,1,1,33225,Point
218,1565,840,33,226,ALMO,1,42.210002,-113.84021,88,9,1,1,33226,Point
219,1566,840,33,227,DANIELS RES,1,42.498831,-112.391815,88,9,1,1,33227,Point
220,1567,840,33,228,PRESTON,1,42.002139,-111.95381,88,9,1,1,33228,Point
221,1568,840,33,319,SAWTOOTH CITY 2,1,43.911093,-114.876111,64,10,1,1,33319,Point
222,1569,840,33,901,TWIN BUTTES,1,43.521597,-112.65036,89,9,1,2,33901,Point
223,1570,840,33,902,LOST RIVER,1,43.549349,-113.009455,89,9,1,2,33902,Point
224,1571,840,33,903,KYLE CANYON,1,43.743192,-112.842387,89,9,1,2,33903,Point
225,1572,840,33,904,CIRCULAR BU,1,43.560202,-112.872159,89,9,1,2,33904,Point
226,1573,840,33,905,TRACTOR FLAT,1,43.549259,-112.63692,89,9,1,2,33905,Point
227,2707,840,53,6,VIRGELLE,1,48.061,-110.332178,38,11,1,1,53006,Point
228,2708,840,53,7,CLEVELAND,1,48.29679,-109.064834,39,11,1,1,53007,Point
229,2709,840,53,8,HARLEM,1,48.382436,-108.71441,38,11,1,1,53008,Point
230,2710,840,53,9,MALTA,1,48.22002,-107.868382,38,11,1,1,53009,Point
231,2711,840,53,10,GLASGOW,1,48.204575,-106.533433,38,11,1,1,53010,Point
232,2712,840,53,11,OSWEGO,1,48.059693,-105.994659,38,11,1,1,53011,Point
233,2713,840,53,12,REDSTONE,1,48.838221,-104.841995,38,11,1,1,53012,Point
234,2719,840,53,18,HIGHWOOD,1,47.50541,-110.895866,39,17,1,1,53018,Point
235,2720,840,53,19,LEROY,1,47.78741,-109.415084,39,17,1,1,53019,Point
236,2721,840,53,20,ROY,1,47.270593,-108.801012,39,17,1,1,53020,Point
237,2722,840,53,21,BRUSETT,1,47.498806,-107.312931,39,17,1,1,53021,Point
238,2723,840,53,22,JORDAN,1,47.604211,-106.903565,39,17,1,1,53022,Point
239,2724,840,53,23,CIRCLE,1,47.548833,-105.812316,39,17,1,1,53023,Point
240,2725,840,53,24,SAVAGE,1,47.46957,-104.152702,39,17,1,1,53024,Point
241,2729,840,53,28,BOULDER,1,46.123547,-111.918861,65,10,1,1,53028,Point
242,2730,840,53,29,TWO DOT,1,46.329591,-110.051528,65,17,1,1,53029,Point
243,2731,840,53,30,SHAWMUT,1,46.103292,-109.666482,39,17,1,1,53030,Point
244,2732,840,53,31,FLATWILLOW,0,46.90222,-108.346809,39,17,1,1,53031,Point
245,2733,840,53,32,INGOMAR,1,46.583534,-107.06408,39,17,1,1,53032,Point
246,2734,840,53,33,FORSYTH,1,46.257945,-106.69394,39,17,1,1,53033,Point
247,2735,840,53,34,LOCATE,1,46.497389,-105.089534,39,17,1,1,53034,Point
248,2736,840,53,35,WEBSTER,1,46.112841,-104.495095,39,17,1,1,53035,Point
249,2738,840,53,37,TWIN BRIDGES,0,45.305575,-112.564316,65,10,1,1,53037,Point
250,2739,840,53,38,WILLOW CREEK,0,45.914644,-111.763656,65,10,1,1,53038,Point
251,2740,840,53,39,CHESTNUT,1,45.576141,-110.787895,64,10,1,1,53039,Point
252,2741,840,53,40,REED POINT,1,45.725171,-109.546654,65,17,1,1,53040,Point
253,2742,840,53,41,LAUREL,1,45.564209,-108.78024,39,10,1,1,53041,Point
254,2743,840,53,42,ST XAVIER,0,45.431921,-107.720742,39,17,1,1,53042,Point
255,2744,840,53,43,BRANDENBERG,1,45.827928,-106.429092,39,17,1,1,53043,Point
256,2745,840,53,44,POWDERVILLE,1,45.944079,-105.413067,39,17,1,1,53044,Point
257,2746,840,53,45,ALBION,1,45.310776,-104.465038,39,17,1,1,53045,Point
258,2747,840,53,46,BEAVERHEAD,1,44.586903,-112.025803,65,10,1,1,53046,Point
259,2748,840,53,47,RED ROCK,1,44.598733,-111.523797,65,10,1,1,53047,Point
260,2756,840,53,97,LIMA,1,44.561141,-112.710893,65,10,1,1,53097,Point
261,2760,840,53,131,Flatwillow 2,1,46.90222,-108.3468,39,17,1,1,53131,Point
262,2761,840,53,137,GLEN,1,45.379073,-112.641976,65,10,1,1,53137,Point
263,2762,840,53,138,WILLOW CREEK 2,1,45.914644,-111.763656,65,10,1,1,53138,Point
264,2763,840,53,142,ST XAVIER 2,1,45.519386,-107.701631,39,17,1,1,53142,Point
265,2765,840,53,231,FLATWILLOW 3,0,46.8267,-108.1998,39,17,1,1,53231,Point
266,2772,840,53,306,CHINOOK,1,48.515398,-109.212106,38,11,1,1,53306,Point
267,2773,840,53,307,ESTER LAKE,1,48.086536,-108.170308,38,11,1,1,53307,Point
268,2774,840,53,308,SACO,1,48.756557,-107.118909,38,11,1,1,53308,Point
269,2775,840,53,309,GLENTANA,1,48.968499,-106.194522,38,11,1,1,53309,Point
270,2776,840,53,310,WOLF POINT,1,48.073802,-105.538952,39,11,1,1,53310,Point
271,2777,840,53,311,WESTBY,1,48.968104,-104.189488,38,11,1,1,53311,Point
272,2781,840,53,315,RAYNESFORD,1,47.34627,-110.812857,65,10,1,1,53315,Point
273,2782,840,53,316,WINIFRED,1,47.561464,-109.375238,39,17,1,1,53316,Point
274,2783,840,53,317,WINNETT,1,47.074995,-108.123743,39,17,1,1,53317,Point
275,2784,840,53,318,JORDAN SOUTH,1,47.190675,-107.222999,39,17,1,1,53318,Point
276,2785,840,53,319,DINOSAURS H.M.,1,47.325598,-106.170658,39,17,1,1,53319,Point
277,2786,840,53,320,LINDSAY,1,47.225122,-105.166186,39,17,1,1,53320,Point
278,2787,840,53,321,LAMBERT,1,47.867572,-104.508263,39,11,1,1,53321,Point
279,2790,840,53,324,FREEMAN CREEK,0,46.881956,-111.358627,65,10,1,1,53324,Point
280,2791,840,53,325,PAGIL GULCH,1,46.885687,-110.25342,65,10,1,1,53325,Point
281,2792,840,53,326,MAYNARD COULEE,1,46.828793,-109.269751,39,17,1,1,53326,Point
282,2793,840,53,327,ROUNDUP,1,46.727405,-108.934038,39,17,1,1,53327,Point
283,2794,840,53,328,CUSTER,1,46.019353,-107.555504,39,17,1,1,53328,Point
284,2795,840,53,329,COLEMAN COULEE,1,46.990433,-106.268572,39,17,1,1,53329,Point
285,2796,840,53,330,MILES CITY,1,46.245982,-105.262831,39,17,1,1,53330,Point
286,2797,840,53,331,CABIN CREEK,1,46.785153,-104.613693,39,17,1,1,53331,Point
287,2798,840,53,332,BRUNZELL SLOUGH,1,45.12883,-112.172905,65,10,1,1,53332,Point
288,2799,840,53,333,Church Hill,1,45.743618,-111.244987,65,10,1,1,53333,Point
289,2800,840,53,334,CLYDE PARK,1,45.873837,-110.724565,65,10,1,1,53334,Point
290,2801,840,53,335,WHEAT BASIN,1,45.916148,-109.059699,39,17,1,1,53335,Point
291,2802,840,53,336,MUDDY CREEK,1,45.375107,-108.058769,64,10,1,1,53336,Point
292,2803,840,53,337,WYOLA,1,45.086184,-107.461601,39,17,1,1,53337,Point
293,2804,840,53,338,LAME DEER,1,45.623333,-106.666411,39,17,1,1,53338,Point
294,2805,840,53,339,CHUFFEY SPRING,1,45.540958,-105.826051,39,17,1,1,53339,Point
295,2806,840,53,340,HEHN DRAW,1,45.75894,-104.942069,39,17,1,1,53340,Point
296,2807,840,53,341,HEBGEN LAKE,1,44.852621,-111.062776,64,10,1,1,53341,Point
297,2808,840,53,424,Fort Logan,1,46.675705,-111.140722,65,10,1,1,53424,Point
