"","RouteID","Totalab","p312_400m","p316_8km","p437_8km","p484_1km","p485_20km","p488_20km","p489_1km","p490_5km","p491_20km","p492_1km","p493_4km","p495_1km","p498_20km","p556_5km","p557_8km","p558_400m","pADV_400m","pDSD_400m","pISNV_20km","pSHV_1km","evd20km","lvd8km","pwm400m","pwt400m","countobs","mean_temp","prop_quality","msday","mean_noise"
"40",17013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608823229617806,0.0374621969637053,0.00129438910462041,0.504699195227644,0,0.00718788172336069,0.451070515676664,123.82163195511,121.642647358719,148.75689066929,743.78445334645,1,79,1,65.8,0.02
"41",17014,0,0.000166893827709939,0,0,0,0,0,0,0,0,0,0,0,0,0.343659920762394,0.0199435431336663,0,0.401407471280354,0,0.00290887001355458,0.594372478477259,127.587679678796,123.414915068583,166.339271673786,831.696358368931,1,83,1,48.8,0.004
"42",17015,0,0,0.171620824016047,0,0.176637909843262,0.00514912608228635,0,0.0247456952557094,0,0.0151268995836077,0,0,0,3.22012053984554e-05,0.0338833606247638,0.0401091202241907,0,0.0287994051364182,0.252817022250186,0.00176876621081516,0.156726638495125,109.018254738759,117.700614426059,234.670203866972,1173.35101933486,2,65.6,0.8,60,0.004
"43",17017,0,0,0.00216753633610126,0,0,0,0,0.127832895897542,0,0.161284551523261,0,0,0,0,0.00272159519769502,0.0343710958745127,0,0.232270604432686,0.19115622384796,1.40460859472606e-05,0.057512823584505,119.609294876135,118.205301592645,394.711566404038,1973.55783202019,1,30.4,1,75,0.004
"44",17019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136096338457181,0.000424536067925771,0,0.161513964433672,0,6.48955709527424e-05,0.833985375622933,126.610239884296,116.410720374007,88.7416826810571,443.708413405286,2,74.6,1,68.4,0.012
"45",17021,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11163697776035e-06,0.782488004958716,0.00600883798978701,0.000489098257265683,0.729605889772698,0,0.0137129841609899,0.206885016255998,115.959130518092,109.311463268737,120.021350477236,600.106752386178,2,68.8,1,53.8,0
"46",17023,7,0,0.0456549294984688,0,0,7.90792017745373e-07,0,0.0579001159839689,0,9.3313458093954e-05,0,0,0,0.0130725828453488,0.0502604179621237,0.363786779140072,0,0.556619160940132,0.0511778389796519,0.000362973536145126,0.00477716149332231,111.37573901363,114.776362990624,206.333154560264,1031.66577280132,1,68.8,1,70.4,0.016
"47",17028,3,0,0,0,0,0,0,0,0,0,0,0,0,0.000204833462808312,0.711759251215684,0.0828948947285834,0,0.778885696580474,0.000140837135936004,0.00212344023111284,0.144155992680695,120.740629889308,110.898874602427,135.366372762847,676.831863814235,1,81.4,0.8,49.2,0.108
"48",17031,240,0,0.0042792884995241,0,0.0157398147745554,0.000200466811936793,0,0.305458932997087,0,0.00329242518638197,0,0,0,0.00190257163893915,0.00328493693422603,0.0172246159514477,0,0.0269472228133645,0.371834432858055,0.00205161759576948,0.0590134353667551,107.941460873505,122.795913822954,183.73907640611,918.69538203055,1,63,1,51.6,0.024
"49",17035,0,0.000198480208687762,0,0,0,2.36025333385783e-05,0,0,0,0,0,0,0,6.29400889028756e-06,0.732185533077132,0.0779954645154095,0.000538731995009641,0.815299988658274,0,0.0160410684080091,0.132369376920928,128.718989302642,121.630623969087,146.623748815753,733.118744078766,1,74,1,52,0.012
"50",17036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366977582166525,0.00353743911289293,0.00611912648066019,0.289086622129905,0,0.00504651571002282,0.642106481481482,122.015899948284,122.042079106237,145.045761825892,725.228809129459,1,67.4,1,59.4,0.044
"51",17037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581828784697924,0.014117873816242,0,0.644930000566797,0,0.00471909493708638,0.293558691990475,126.403580465534,122.040788373909,163.586073830281,817.930369151404,1,72.2,1,54.4,0.044
"52",17040,0,0,0.0021073318432766,0,0,0,0,0,0,0.0154637466242284,0,0,0,2.26056134259259e-05,0.000240690720652704,0.00046444877452385,0,0.00111491194729507,0.0478905359179019,0.00210910373263889,0.209019272967042,139.519504992816,122.251676538465,438.791602679078,2193.95801339539,1,65.2,1,77.4,0.064
"53",17041,0,0,0.0199341834542174,0,0,0,0,0,0,0.0105854699780036,0,0,0,0.000212271512275506,0.00372788058091484,0.00789593371382455,0,0.0854792464964227,0.0175781773359415,0.000106505567134749,0.50313976967626,127.060131565749,117.859447220966,152.698657424434,763.493287122172,1,68.6,1,67.8,0
"54",17042,0,0,0,0,0,4.36558367853782e-05,0,0,0,0,0,0,0,0,0.881904534346089,0.0126653893339459,2.81206940187284e-05,0.840133854503529,0,0.06130896367511,0.035859058309947,127.811484956433,126.100097836717,164.077728183945,820.388640919723,1,66.2,1,62.4,0.004
"55",17044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732111122777136,0.00121987530163583,0,0.599246906939215,0,7.1657974960874e-05,0.323337242419166,138.069363308795,131.795894842284,186.746047668568,933.730238342841,1,35.2,1,51.6,0
"56",17045,85,0,0.28710614536064,0,0,7.42315549432277e-07,0,0.000116597679706174,0,0.100364773860991,0,0,0,2.52387286806974e-05,0.00179339267446846,0.00658863616086978,0,0.0021974926045922,0.183518805465559,0.000187063518456934,0.225056841368857,111.998803226482,121.318038203059,278.645344766614,1393.22672383307,2,59,1,75.8,0.004
"57",17046,13,0,0.0194247648367087,0,0,0,0,0.0198224097558714,0,0.188260238482401,0,0,0,0,0.011008771839065,0.0853140951826442,0,0.421572523417542,0.13934147033778,0.000201965800457789,0.0865926320914381,116.433897301304,116.59836484996,387.48962824682,1937.4481412341,1,61.8,1,75,0.088
"58",17047,165,8.13404912965674e-05,0.00220415068247946,0,0,0,0,0.287877271969318,0,0.308580246317386,0,0,0,0,0.0107450469344953,0.0632418096030306,0,0.19003850116588,0.661759123691774,0,0.0435884608971152,116.517811777687,114.935002174746,138.505664016752,692.528320083761,1,67.6,0.8,75.6,0.028
"59",17051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751635238941824,0.00139201601758125,0,0.754732167638079,0,3.52436913792431e-05,0.198448973046038,125.999353331727,119.363818622024,131.868268450051,659.341342250253,1,67.8,0.8,67,0.012
"60",17052,0,0,0.100258626797988,0,0,0,0,0,0,0.0184610723475068,0,0,0,0,0.00682300585502907,0.0181204090790996,0,0.120109112607621,0.000369391640383031,0.000559974556203207,0.22072016159063,112.561027556322,116.975497334394,369.762824485233,1848.81412242616,1,69.6,1,66.2,0.08
"61",17055,15,0,7.16299392680444e-05,0,0,0,0,0.0356372241943342,0,0.00117870353738231,0,0,0,0.312892139486012,0.099044021816201,0.235011435208162,0.00276227360747238,0.53798838136462,0.185385579223146,0.0110462722606469,0.128894921231526,123.316156734773,115.103809395079,66.9531118114389,334.765559057195,1,74.2,1,58.2,0.064
"62",17138,41,0,0.00937343032172043,0,0.0429974518195987,0.000107669236659566,0,0.373964028598996,0,0.0199360358598853,7.42188466391232e-05,0,0,0.00307847881457032,0.0140452519229958,0.00707888399941927,0,0.0140955788674745,0.40568160255889,0.0117144129485608,0.007929046782613,106.678286355645,118.368903442315,138.695917300369,693.479586501847,1,74.8,1,66.2,0
"63",17154,0,0,0.00169253377333196,0,0,0,0,0,0,2.84564687169802e-05,0,0,0,0.0256347851873596,0.0147729037398132,0.0352402804991234,0,0.0613863124323375,0.0116452585071832,0.000105588476028795,0.24561793863878,117.25873772106,116.175853150916,506.20091070201,2531.00455351005,1,53,0.8,70.8,0
"64",17202,6,0,0.0458855363422393,0,0,0,0,0.000217446917370171,0,0.108657266403459,0,0,0,2.25606316976875e-05,0.00286950669268094,0.0364931877519302,0,0.0207497250215524,0.053003953744166,0.000274487685655198,0.0861345612688667,125.097504222499,117.045410289121,441.440674764302,2207.20337382151,1,67.4,1,78.4,0.008
"65",17203,33,0,0.00905092079148027,0,0,0,0,0.02767666025877,0,0.264275446247634,0,0,0,0,0.00205656306372314,0.0183006046429899,0,3.33422245932249e-05,0.157842091224326,9.56326249941178e-05,0.0581482541889921,123.950163578945,120.757958918711,623.807640021373,3119.03820010687,1,57.6,1,64.2,0
"66",17205,0,0,0,0,0,3.88426747376566e-06,0,0,0,8.54538844228445e-06,0,0,0,1.63139233898158e-05,0.242727992087043,0.000551359100181949,0.00175048624617949,0.249597110308419,0,0.0424138702530367,0.674564649173428,130.304011466277,123.008919604366,150.343271478267,751.716357391334,1,72,1,47.8,0.02
"67",17207,0,0,0,0,0,7.57442631295106e-07,0,0,0,0,0,0,0,0,0.943522977811831,0.000526599406236856,0,0.933424246556662,0,0.00190269588981331,0.0097340537196018,128.430825719932,126.772536267203,162.788001772305,813.940008861526,1,69.8,1,61,0
"68",17208,59,0,0.107509949263667,0,0.0216034321499736,0.00223556622208076,0,0.153247122931154,0,0.0250341378018634,0.00053881501362287,0,0,0.000195180395480523,0.0144915770977879,0.0375399237145572,0,0.297590001493801,0.195961758701389,0.00738757796893779,0.105577243707047,110.760184180939,122.31855265093,191.908984047225,959.544920236123,1,74.8,1,67.6,0.016
"69",17209,0,3.09444238148286e-05,0.129186971154357,0,0,0,0,0.00276787745506939,0,0.0638157189980681,0,0,0,0.000129286302670316,0.00133079892140143,0.0360875773693877,0.0056318851342988,0.0278499814333457,0.0228369847753435,0.00113771946349878,0.257046080736078,117.194596754989,119.697398462756,412.063577510426,2060.31788755213,1,59.6,1,68.6,0.008
"70",17211,0,2.15950072343274e-05,0.00202068854316108,0,0,0,0,0,0,0.00643719624341398,0,0,0,0,0.000282639717084537,0.000356592095851955,0,0.00185717062215216,0.02070961193772,0.000739677829212165,0.120192136946408,143.369471537264,122.800394839224,204.656099171643,1023.28049585821,1,75.6,1,67.2,0.372
"71",17213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564082109195008,0.00330078129685202,0,0.737203758238676,0.00016827934371056,0.000943050283563099,0.274788443701405,121.265378736306,125.774749039258,119.462849314457,597.314246572287,1,68.8,1,54.4,0.032
"72",17217,26,0,4.3475378262963e-06,0,0,0,0,0,0,0.0564201540014154,0,0,0,0,0.000325295508274232,0.000419537400237593,0,0.00385313346757153,0.393665945757824,0.000168571324606735,0.144436373767425,132.44372190741,121.023424022163,333.505523529741,1667.5276176487,1,62.6,1,75.2,0.12
"73",17221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498479756761082,0.00650738064630524,0,0.473547957143589,0,0.00553782632031609,0.441814761489391,119.054614295673,119.248503440931,116.436896824576,582.184484122882,1,37.8,1,52.6,0
"74",17222,0,6.05877006967586e-05,0.151374103665014,0,0,0,0,5.00600720865038e-05,0,0.0272805400227912,0,0,5.00600720865038e-05,0,0.0231497771166637,0.0191370285941926,0,0.0827627991517722,0.0565586186004241,0.000526242063777509,0.237009411293552,113.559348965536,118.354875728275,489.462859787497,2447.31429893748,1,68.4,1,77.6,0.004
"75",17223,0,0,0.0902630677775294,0,0,0,0,0.0242431500697183,0,8.41693908991846e-05,0,0,0,0.00231465824972758,0.0177614919721973,0.0276560535937285,0.00127423128342246,0.117145721925134,0.116811497326203,0.00168338781798369,0.182302671536968,119.798950370163,119.421246014764,333.421035335273,1667.10517667637,1,63.4,1,66.2,0.02
"76",17301,316,0,0.00135501886437261,0,0.0274748228936117,6.18867924528302e-05,0,0.692799303129694,0,0.0407124528301887,0,0,0.00317324871336764,0.000809811320754717,0.000145703749108193,0.00250609856536642,0,0.0193277125938319,0.771325423206463,0.0271788679245283,0.0324969111934793,109.507202409962,124.506052540193,229.589385494553,1147.94692747276,3,62.2,0.8,49.2,0.004
"77",17302,93,0,0.020744109498103,0,0.00158195961468703,0.000110086499881716,0,0.680373624601991,0,0.00253277025259777,0,0,0,0.00459552580357289,0.00154918667699458,0.0216396133083161,0,0.055544440554194,0.783374180963337,0.00167472015777503,0.0295433477086776,113.19079942516,122.902876231454,255.275703937403,1276.37851968701,3,60.2,1,62,0.044
"78",17303,0,0.000108544633553317,0.0274180618588564,0,0,0,0,0.000270404254360269,0.00195163374157891,0.133550665416153,0,0,8.11212763080806e-05,0,0.00556880738960331,0.0495304406056463,0,0.1357893365752,0.17998871135811,0.00140456638630627,0.0352787417188697,129.588739290187,124.000800453813,630.702202849432,3153.51101424716,1,70.8,0.8,78.4,0.008
"79",17305,24,0,0,0,0,0.000324665788719571,0,0,0,0,0,0,0,6.66795262895939e-05,0.474143309753588,0.0155844616148012,0.000455959660980581,0.505873833279691,0,0.0539834269625015,0.42454558418622,130.796878840866,123.955260476192,135.402932991089,677.014664955447,1,74.2,0.4,69.4,0
"80",17306,0,0.00010468737731948,0,0,0,0,0,0,0,0,0,0,0,0,0.558668154612565,0.0119404472944182,0.0127456881886467,0.593760632311759,0,0.037940870915446,0.209193338224183,117.152243313958,121.203988826633,125.53015955143,627.650797757148,2,76.4,1,66.6,0.032
"81",17307,0,2.72650434877444e-05,0,0,0,1.01282864341732e-05,0,0,0,0,0,0,0,0,0.473986948170036,0.0065188668246998,0,0.743108760258473,0.000736156174169098,0.0179371952749206,0.186601671943691,125.828363566287,123.602196993788,149.65699349324,748.284967466202,1,60,1,61.2,0.004
"82",17309,18,0,0.245388040712468,0,0,0,0,0.00630227907999288,0,0.0461118801099976,0,0,0,0,0.00446207806440896,0.0228919891199438,0,0.0658773145232397,0.102607381282277,0.000287913183101711,0.366872206111745,114.7212912578,118.315652726531,341.941995309158,1709.70997654579,1,57,1,66.4,0.068
"83",17312,0,0,0.000155792654140308,0,0,9.65392840959792e-05,0,0,0,0,0,0,0,4.34861640071978e-06,0.362480993033263,0.00606293079029365,0.0149596650668845,0.345655059736547,0.000357398141529664,0.125020982074133,0.469457505864371,135.302839661128,128.822688227953,170.642916188433,853.214580942165,1,63.4,1,58.6,0.06
"84",17315,90,0,0.0266099837718629,0,0.0778410875319664,0.00479883283595073,0,0.373031540221634,0,0.00103851351402909,0.204876845080533,0,0,0.00121325237862326,0.00309670069064708,0.0293481929437656,0.000140158098334922,0.113836407467623,0.699501037169928,0.0182819583266884,0.00314056260935888,110.769347703166,115.911002351104,174.248511659689,871.242558298445,2,70.4,1,51.6,0.06
"85",17318,0,0,0.0919554176561335,0,0,0,0,0,0,0.0109105695728369,0,0,0,0.000230572431051108,0.00834187440284895,0.00324446569808524,0,0.0476585344564221,0.0135294374372627,0.00253261347589045,0.62128663460666,119.497364649243,112.1691827207,126.946929993767,634.734649968834,1,73.8,1,75.6,0.008
"86",17319,0,0,0,0,0.0002834177918353,0.00459868091266829,0,0,0,0,0,0,0,6.29436866344769e-05,0.0332545876896501,0.000315947240183991,0.0249219446922391,0.0261206512042819,0.00275981266726137,0.00916702751852478,0.939053838043737,124.638488005531,118.028591517537,74.0872854273893,370.436427136946,2,68.8,1,50.2,0
"87",17321,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99579016586941e-06,0.93000601582989,0.00318081916273872,0.000417920427950518,0.877632898696088,0,0.000380465351065415,0.0801479100401245,121.728142323835,124.937919378318,127.652575211029,638.262876055146,2,70.4,1,54.8,0
"88",17322,0,0.00049874127202774,0.425596563898327,0,0,3.58845982524201e-05,0,0,0,0.0834106282379024,0,0,0,2.10626989742466e-05,0.00145474561610443,0.00979368762591172,0,0.0155322281860067,0.229634731392201,0.000158360292287854,0.512416460127492,114.232099187284,118.892091264246,355.849068056329,1779.24534028164,1,71.4,1,52.6,0
