"","RouteID","p312_400m","p316_400m","p437_400m","p484_400m","p485_400m","p488_400m","p489_400m","p490_400m","p491_400m","p492_400m","p493_400m","p495_400m","p498_400m","p556_400m","p557_400m","p558_400m","pSHV_400m","pDSD_400m","pADV_400m","pISNV_400m","p312_1km","p316_1km","p437_1km","p484_1km","p485_1km","p488_1km","p489_1km","p490_1km","p491_1km","p492_1km","p493_1km","p495_1km","p498_1km","p556_1km","p557_1km","p558_1km","pSHV_1km","pDSD_1km","pADV_1km","pISNV_1km","p312_4km","p316_4km","p437_4km","p484_4km","p485_4km","p488_4km","p489_4km","p490_4km","p491_4km","p492_4km","p493_4km","p495_4km","p498_4km","p556_4km","p557_4km","p558_4km","pSHV_4km","pDSD_4km","pADV_4km","pISNV_4km","p312_5km","p316_5km","p437_5km","p484_5km","p485_5km","p488_5km","p489_5km","p490_5km","p491_5km","p492_5km","p493_5km","p495_5km","p498_5km","p556_5km","p557_5km","p558_5km","pSHV_5km","pDSD_5km","pADV_5km","pISNV_5km","p312_8km","p316_8km","p437_8km","p484_8km","p485_8km","p488_8km","p489_8km","p490_8km","p491_8km","p492_8km","p493_8km","p495_8km","p498_8km","p556_8km","p557_8km","p558_8km","pSHV_8km","pDSD_8km","pADV_8km","pISNV_8km","p312_20km","p316_20km","p437_20km","p484_20km","p485_20km","p488_20km","p489_20km","p490_20km","p491_20km","p492_20km","p493_20km","p495_20km","p498_20km","p556_20km","p557_20km","p558_20km","pSHV_20km","pDSD_20km","pADV_20km","pISNV_20km"
"116",14414,0,0,0,0,0,0,0,0.0195541844959697,0,0,0.162951537466415,0,0,0,0,0.000124390486615584,0.0417952035028361,0.182505721962384,0,0.000124390486615584,0,0,0,0,0,0,6.07724174254778e-05,0.0193762724224898,0,0,0.128017097306769,0,0,0,0,0.000131673571088535,0.040768163356258,0.147454142146684,0,0.000131673571088535,0,0,0,0,0,0,0.00370751143948393,0.0279741326500716,0,0,0.0931751958961684,0,0,0,0,3.46247476388586e-05,0.0197041448486366,0.124883474406985,0,3.46247476388586e-05,0,0,0,0,0,0,0.00348781345085552,0.0278671511198647,0,0,0.0866109143395512,0,0,0,2.70373135725234e-05,2.70373135725234e-05,0.0165073198327014,0.117986676843789,2.70373135725234e-05,2.70373135725234e-05,0,0,0,0,0,0,0.00444195667110302,0.0285195719962139,0,0,0.0721920059194057,0,0,0,1.56153155014438e-05,2.04200279634265e-05,0.0128754282199982,0.105165546367878,1.56153155014438e-05,2.04200279634265e-05,0,0,0,0,0,0,0.00673092766518372,0.0280441588400066,0,0,0.0675951557093426,0,0,1.40056022408964e-05,4.94315373208107e-06,0.000130993573900148,0.0119039380458066,0.102380128521997,1.89487559729774e-05,0.000130993573900148
"117",14415,0,0,0,0,0,0,0,0.000188740293356342,0,0,0,0,0.000350517687661777,0.0317892579810181,0.147433132010354,0,0.0251294219154443,0.0150722605694564,0.179222389991372,0,0,0,0,0,0,0,0.00489269304366757,0.0043426947624122,0,0,0,0,0.000183332760418457,0.0306967790725654,0.17164529694178,0,0.0396571677380175,0.0176916113803811,0.202342076014346,0,0,0,0,0,0,0,0.00463949015140258,0.00823055459243482,0,0,0,0,6.32907909147446e-05,0.0315023032344346,0.0827678438753777,2.75177351803237e-06,0.0239762026626161,0.015976797045696,0.114270147109812,2.75177351803237e-06,0,0,0,0,0,0,0.00442631468876734,0.00750295914121302,0,0,0,0,5.3900568543197e-05,0.0284142237132317,0.0689194229620734,2.15602274172788e-06,0.0199561464974333,0.0144669125969941,0.0973336466753051,2.15602274172788e-06,0,0,0,0,0,0,0.00572262606747552,0.0114241170832137,0,0,0,0,3.35674351122831e-05,0.0164716647334311,0.0399464910219543,1.24323833749197e-06,0.0166419883856675,0.0188002501395535,0.0564181557553854,1.24323833749197e-06,0,0,0,0,0,0,0.00453715880519424,0.0146368186728192,0,0,0,0,2.54983379719704e-05,0.0113614412587834,0.0306041869816304,2.31803072472458e-06,0.0179740102395144,0.0204728473607675,0.0419656282404138,2.31803072472458e-06
"118",14416,0,0,0,0,0,0,2.32331211374936e-05,0.000627294270712327,0,0,0,0,0,0,0,0,0.00427489428929882,0.00141722038938711,0,0,0,0,0,0,0,0,0.000158326489011152,0.00100933136744609,0,0,0,0,1.9790811126394e-05,0,0,5.9372433379182e-05,0.00342381032486616,0.00392847600858921,0,5.9372433379182e-05,0,0,0,0,0,0,0.000141813104997934,0.00291205875952654,0,0,0,0,4.89010706889427e-06,0,0.000144258158532381,3.42307494822599e-05,0.00516884317182125,0.00413703058028456,0.000144258158532381,3.42307494822599e-05,0,0,0,0,0,0,0.000192436667377984,0.00286940218882419,0,0,0,0,3.81062707679176e-06,9.52656769197939e-06,0.000148614455994879,3.23903301527299e-05,0.00589504008779685,0.00400306374416974,0.000158141023686858,3.23903301527299e-05,0,0,0,0,0,0,0.000281676138717214,0.00187121325092926,0,0,0,0,3.31383692608487e-06,1.65691846304243e-05,0.000564456889743122,1.87784092478142e-05,0.00727608127737367,0.00316029581517627,0.000581026074373547,1.87784092478142e-05,0,0,0,0,0,0,0.00149424672560451,0.00907245483511921,0,0,0,0,2.5470114640986e-06,7.6410343922958e-06,6.70713018879298e-05,3.90541757828452e-05,0.029670985549106,0.0114420245005523,7.47123362802256e-05,3.90541757828452e-05
"119",14417,0,0,0,0,0,0,0.0783581254893189,4.47377250866793e-05,0,0,0,0,0,0,0,0,0,0.0784028632144056,0,0,0,0,0,0,0,0,0.0744601848109119,1.88007031462977e-05,0,0,0,0,0,0,0,0,0,0.0744789855140582,0,0,0,0,0,0,0,0,0.0724390317366291,9.53805684681881e-05,0,0,0,0,0,0,0,1.00400598387566e-05,0.000371482214033996,0.0725344123050973,0,1.00400598387566e-05,0,0,0,0,0,0,0.0719345648158641,0.00093643569907609,0,0,0,0,0,0,0,7.95274479045512e-06,0.000320097977815818,0.0728710005149402,0,7.95274479045512e-06,0,0,0,0,0,0,0.0634739455837264,0.00423791812857282,0,0,0,0,0,0,0,9.3655649250228e-06,0.00140483473875342,0.0677118637122992,0,9.3655649250228e-06,0,0,0,0,0,0,0.112764259036816,0.0374949823026004,0,0,0,0,0,0.000132787733466019,0.000397600052504575,6.86833104134583e-06,0.00481622635577039,0.150298161881984,0.000530387785970594,6.86833104134583e-06
"120",14418,0,0,0,0,0,0,0.000983505788341359,0.00917938735785268,0,0,0,0,0,0,0,0,0.00424136871222211,0.0104702387050507,0,0,0,0,0,0,0,0,0.000618556701030928,0.00776333482743165,0,0,0,0,0,0,0,0,0.0064634692962797,0.00930524428507396,0,0,0,0,0,0,0,0,0.00316067519834606,0.00704304187001455,0,0,0,0,1.1909100219842e-05,0,0,0,0.00503516757294919,0.0113684270698612,0,0,0,0,0,0,0,0,0.00318553788313691,0.00826776528326523,0,0,0,0,9.38026467354803e-06,0,0,0,0.00476142234829298,0.0123706930514751,0,0,0,0,0,0,0,0,0.00691011442578334,0.00799076632173787,0,0,0,0,5.40866814792058e-06,0,0,0,0.00473366636306009,0.0155650651960859,0,0,0,0,0,0,0,0,0.00158632600387535,0.0108276083909657,0,0,0,0,1.91469644402576e-06,0,0,9.57348222012882e-06,0.00671579777742037,0.0127518783172116,0,9.57348222012882e-06
"121",14419,0,0,0,0,0,0,0.00518297800906497,0.000797381232163841,0,0,0,0,0,0,0,0,0.000419674332717811,0.00598035924122881,0,0,0,0,0,0,0,0,0.00441044663537054,0.001579596581682,0,0,0,0,0,0,0,2.66224142980113e-05,0.000754301738443654,0.00610540701234393,0,2.66224142980113e-05,0,0,0,0,0,0,0.0186813286311224,0.00323465632059541,0,0,0,0,0,0,0,6.79074105093509e-06,0.00146453648665167,0.0220020010050297,0,6.79074105093509e-06,0,0,0,0,0,0,0.0258027388884393,0.00315970255275912,0,0,0,0,0,0,0,5.3950527366405e-06,0.00176238389396923,0.0290811326014045,0,5.3950527366405e-06,0,0,0,0,0,0,0.0445356017287017,0.00471869446915503,0,0,0,0,0,3.58877431394598e-05,0,4.35002947144967e-06,0.0102388818684247,0.0496860366228981,3.58877431394598e-05,4.35002947144967e-06,0,0,0,0,0,0,0.0176693890110401,0.0246537076771107,0,0,0,0,0,2.40523977337665e-05,0,0.00026042940994492,0.0176760241552425,0.0424151593139593,2.40523977337665e-05,0.00026042940994492
"122",14420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00407976354023563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00673293290100817,0.000336646645050408,0,0,0,0,0,0,0,0,0,9.17723869997859e-05,0,0,0,0,0,0,0,0,0.00575543969898657,0.000257836706332732,0,0,0,0,0,0,0,0,0,7.08196190578967e-05,0,0,0,0,0,0,0,0,0.00544636594183349,0.000198969405924567,0,0,0,0,0,0,0,0,0,6.18719064046798e-05,0,0,0,0,1.31243437828109e-05,0,0,0,0.00572033898305085,0.000556847157642118,0,0,0,0,0,0,0,0,2.90302165847692e-06,0.000203211516093384,0,0,0,0,4.64483465356307e-05,0.000526414594070482,1.83858038370205e-05,0,0.00623472284852227,0.00123959024816964,0.000544800397907502,0
"123",14422,0,0,0,0,0,0,0.00140471359450601,0.000178376329461081,0,0,0,0,0,0,0,0,0.0094762425026199,0.00450400231889228,0,0,0,0,0,0,0,0,0.00371210164270065,0.000239181806875042,0,0,0,0,0,5.740363365001e-05,0,0,0.00931852319585163,0.00713718511715125,5.740363365001e-05,0,0,0,0,0,0,0,0.0033638931867692,0.00224259545784613,0,0,0,0,7.69769607956339e-06,8.21087581820095e-05,0,0,0.0110744187597985,0.0103585330243991,8.21087581820095e-05,0,0,0,0,0,0,0,0.00449634061409261,0.00230111634688616,0,0,0,0,6.10915844306061e-06,0.00016291089181495,0,0,0.0100577111834254,0.0119047134193774,0.00016291089181495,0,0,0,0,0,0,0,0.00435937283399362,0.00220218248322523,0,0,0,0,1.94560572786326e-05,0.000344129013115815,0,0,0.00774959081479536,0.0109306561798518,0.000344129013115815,0,0,0,0,0,0,0,0.00566404507860151,0.00235066329151301,0,0,0,0,3.07577794113576e-05,0.000240679623893873,0,0,0.0131189618634293,0.0124968857748346,0.000240679623893873,0
"124",14423,0,0,0,0,0,0,0.174166934533376,0.000321440051430408,0,0,0,0,0,0,0.000562520090003214,0,0,0.174488374584807,0.000562520090003214,0,0,0,0,0,0,0,0.183782870657132,0.000326594965932766,0,0,0,0,0,0,0.000236499802916831,0,0,0.184109465623064,0.000236499802916831,0,0,0,0,0,0,0,0.203113174377097,0.000363521510342485,0,0,0,0,0,0,0.000146004541039195,0,2.97968451100397e-06,0.20347967557195,0.000146004541039195,0,0,0,0,0,0,0,0.206982894111199,0.000386481124496111,0,0,0,0,0,0,0.000114773182426118,0,2.34230984543097e-06,0.207383429094768,0.000114773182426118,0,0,0,0,0,0,0,0.173292213300235,0.00105013265546706,0,0,0,0,0,0,6.63954840230785e-05,6.77504939011005e-06,0.000739835393400018,0.174418226508871,6.63954840230785e-05,6.77504939011005e-06,0,0,0,0,0,0,0.19936221433285,0.0035428440816808,0,0,0,0,0,0,3.61288990639666e-05,4.42394682415917e-06,0.0018204541181415,0.204551503957589,3.61288990639666e-05,4.42394682415917e-06
"125",14424,0,0,0,0,0,0,0.0520910917010856,0.0151217640553411,0,0,0,0,0.000789942898413343,0,0,0.000225697970975241,0.0813866883336719,0.0990362696639357,0,0.000225697970975241,0,0,0,0,0,0,0.0541025159594442,0.0178464138190011,0,0,0,0,0.000413067968456628,0,0,9.38790837401427e-05,0.0729534359744649,0.107970334209538,0,9.38790837401427e-05,0,0,0,0,0,0,0.0611006989874701,0.0536133998137605,0,0,0,0,0.00033475959781699,0,0,2.35746195645768e-05,0.0370121527163855,0.140078031990759,0,2.35746195645768e-05,0,0,0,0,0,0,0.0639961412044628,0.053678057485377,0,0,0,0,0.000303136605937664,0,0,1.90651953419915e-05,0.0307426274889613,0.140546713541627,0,1.90651953419915e-05,0,0,0,0,0,0,0.0891353501851212,0.0537753752846998,0,0,0,0,0.00029487286851147,2.35898294809176e-05,0.000293693377037424,1.17949147404588e-05,0.0199109955733685,0.169672207524448,0.000317283206518342,1.17949147404588e-05,0,0,0,0,0,0,0.145682292538087,0.0442430181661453,0,0,0,0,0.000212803196365691,1.54205214757747e-05,0.000191985492373396,8.48128681167611e-06,0.0149139573452955,0.212062240308781,0.00020740601384917,8.48128681167611e-06
"126",14425,0,0,0,0,0,0,0,0,0,0,0,0,0.00491033659030209,0.00197408802110118,0.0120767737761484,6.63558998689471e-05,0.0566015825882119,0.150412236027936,0.0140508617972495,6.63558998689471e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00496545280559386,0.00118296827083192,0.013125673425409,3.76741487526089e-05,0.0820693656426833,0.180805774693521,0.0143086416962409,3.76741487526089e-05,0,0,0,0,0,0,0.00355890065728979,0.0412442718916853,0,0,0,0,0.00251450237827652,0.00485493837671749,0.00922551813128389,0.000191094612645544,0.0838318821494927,0.238268493606845,0.0140804565080014,0.000191094612645544,0,0,0,0,0,0,0.00758019557701417,0.0670781644033307,0,0,0,0,0.00213372840264016,0.00453011493506589,0.00839915772325572,0.000196255793603832,0.0888448502037076,0.264450992862487,0.0129292726583216,0.000196255793603832,0,0,0,0,0,0,0.0207933243166496,0.0982588363644524,0,0,0,0,0.00161661601615062,0.00542382009903391,0.005250333810061,0.000377181633239628,0.109582916520297,0.28524770993783,0.0106741539090949,0.000377181633239628,0,0,0,0,0,0,0.0158149604997851,0.112878888044161,0,0,0,0,0.0015618285789839,0.00012973919941824,4.62764023402638e-05,5.78455029253297e-06,0.0615938915148911,0.201680825042145,0.000176015601758503,5.78455029253297e-06
"127",14426,0,0,0,0.00130132529707887,1.71227012773535e-05,0.00116434368686004,0.0798089106537447,0,0.134207732611897,0,0,0,1.71227012773535e-05,0,0,0,0.00255128249032567,0.216516557652135,0,0,0,0,0,0.00092425445880569,7.22073795941945e-06,0.00114087659758827,0.0831251353888367,0,0.133323705682721,0,0,0,0.000209401400823164,0,0,0,0.00249115459599971,0.218730594266734,0,0,0,5.95706150070293e-06,0,0.000976958086115281,0.000218425588359108,0.00118545523863988,0.140173628485874,0,0.166470083637143,0,0,0,0.000957101214446271,3.77280561711186e-05,0.000192611655189395,0,0.00403888769747659,0.309983637937745,0.000230339711360513,0,0,4.79336598148163e-06,0,0.00101299801075312,0.000204516948543216,0.00137889161400622,0.161788884184289,0,0.175555431283104,0,0,0,0.0010689206138704,5.1129237135804e-05,0.000616746422950636,0,0.00567854089939524,0.341012838231887,0.00066787566008644,0,0,2.94473035594919e-06,0,0.00107482657992145,0.000156070708865307,0.00206327440273507,0.235987745995412,0,0.163564066044412,0,0,0,0.0014664757172627,4.02446481979723e-05,0.000831395537162988,0,0.0211902796414104,0.40431638575575,0.00087164018536096,0,0,2.20695175088517e-06,0,0.00146468031200413,0.000122853647465941,0.00280430002479142,0.361734840632336,0,0.136449205901978,0,0,0,0.0028477034092255,0.000517162360290759,0.00171185890810326,0,0.018578855489535,0.50566487731923,0.00222902126839402,0
"128",14427,0,0,0,0,0,0,0.00230916695712792,0,0,0,0,0,0,0,0,0.000566399442314395,0.24098117811084,0.00237452073893343,0,0.000566399442314395,0,0,0,0,0,0,0.00157092784628516,0,0,0,0,0,0,0,0,0.00167989393966911,0.25587054828106,0.00208851678985889,0,0.00167989393966911,0,0,0,0,0,0,0.00087033709324731,0,0,0,0,0,0,0,0,0.00292926887354132,0.332592175626231,0.00491675507155383,0,0.00292926887354132,0,0,0,0,2.19988865178978e-05,0,0.000756423251807716,0,0,0,0,0,0,0.000829188799520763,0,0.00336244519315868,0.330929249888736,0.00619860933192766,0.000829188799520763,0.00336244519315868,0,0,0,0,0.00105663212102342,0,0.000599977266100296,0,0,0,0,0,0,0.00105959741228916,0,0.00268853074759935,0.344579694673843,0.0108994222624184,0.00105959741228916,0.00268853074759935,0,0,0,0,0.00499338729576291,0,0.000384106715058685,0,0,0,0,0,0,0.0384780196967555,0.00505111431652318,0.0062485799522938,0.371676163254975,0.0196937951593673,0.0435291340132787,0.0062485799522938
"129",14430,0,0,0,0,0,0,0,0.00490167699106505,0.00243154055462282,0,1.92979409097049e-05,0,0,0,0,0,0.00690866284567437,0.00787355989115961,0,0,0,0,0,0,0,0,1.61786118751011e-05,0.00376961656689856,0.0013913606212587,0,8.08930593755056e-06,0,0,8.08930593755056e-06,0,0,0.00717521436660735,0.00759585827535997,8.08930593755056e-06,0,0,0,0,0,0,7.97496699832736e-05,9.65390741902785e-05,0.0025561867905165,0.00145857949048356,0,0.000209867552587562,0,0,7.76509944573979e-05,0.00281852123125096,0,0.00841359018323536,0.00868222065054744,0.00289617222570836,0,0,0,0,0,0,0.000337546849174756,0.000497174915779567,0.00241936288447916,0.00121716400786168,0,0.000442302767884163,0,0,6.15233173372708e-05,0.00493184214114447,0,0.00859331091889231,0.0102777195800452,0.00499336545848174,0,0,0,0,0,0,0.000958757434369105,0.00345412610609516,0.00246337676567828,0.000778802962850399,0,0.00221343999968008,0,0,0.000102973947591259,0.0041989376687698,0,0.00796998359415068,0.016545813909081,0.00430191161636106,0,0,0,0,0,0,0.000395142521234224,0.0255935385575124,0.012828260713086,0.000462624166226786,0,0.00356827942799559,0,0,0.0142851144488699,0.00791109818129469,0,0.0101844798214886,0.0473638670281683,0.0221962126301646,0
"130",14433,0,0,0,0,0,0,0.0600261338269723,0.151984537485708,0,0,0,0,0,0,0.00571677465018784,0,0.00754069799096205,0.212092339521969,0.00571677465018784,0,0,0,0,0,0,0,0.0729844350200946,0.146490663232453,0,0,0,0,0,0,0.0142993538646002,0,0.0114461442813687,0.219552812132247,0.0142993538646002,0,0,0,0,0,0,0,0.112059378045164,0.10772994958268,0,0,0,0,0,0,0.0158507393127992,0,0.0128055755624285,0.219895246366987,0.0158507393127992,0,0,0,0,0,0,0,0.127730550097424,0.11430697261434,0,0,0,0,0,0.000172650514251889,0.0144430376624765,0,0.014644463262437,0.242208117862751,0.0146156881767284,0,0,0,0,0,0,0,0.159435299760417,0.132975409277185,0,0,0,0,0,0.000782934381634664,0.0162899725620293,9.40461719681278e-06,0.0177077186044489,0.292755153142435,0.017072906943664,9.40461719681278e-06,0,0,0,0.000234432803271308,0.0115170714116662,0,0.173197312534017,0.135936682238281,0.00108630486866163,0,0,0,0,0.00501566742795111,0.0276152883038189,4.47960770582118e-05,0.0350872739571287,0.322251779337511,0.0326309557317701,4.47960770582118e-05
"131",14434,0,0,0,0,0,0,0.00987207196682049,0.00436162548435462,0,0,0,0,0,0,0,1.94715423408688e-05,0.0277080047510563,0.0149736160601281,0,1.94715423408688e-05,0,0,0,0,0,0,0.00754300516244368,0.00913004615188165,0,0,0,0,0,0,0,9.12092522665499e-06,0.0189167989200825,0.017183823127018,0,9.12092522665499e-06,0,0,0,0,0,0,0.00862327000099773,0.0156387633803218,0,0,0,0,0,2.56560099203238e-05,0,8.55200330677461e-06,0.01240895679813,0.0244986388061403,2.56560099203238e-05,8.55200330677461e-06,0,0,0,0,0,0,0.0167217043697802,0.0163832453644838,0,0,0,0,0,2.05819665382962e-05,0,6.86065551276539e-06,0.0100965980296197,0.0332947612034505,2.05819665382962e-05,6.86065551276539e-06,0,0,0,0,0,0,0.0301180000355875,0.017205201801824,0,0,0,0,0,1.23187602399694e-05,0,8.2125068266463e-06,0.0082179818311974,0.0474765019648423,1.23187602399694e-05,8.2125068266463e-06,0,0,0,0,0,0,0.0432332224543194,0.0154543121703907,0,0,0,0,0,7.19474495828247e-06,0,5.59591274533081e-06,0.00782388543407895,0.0588170400339592,7.19474495828247e-06,5.59591274533081e-06
"132",14436,0,0,0,0,0,0,0.0146126194581641,0.188853493877312,0,0,0,0,0,0,0,0.000204576672414297,0.0363561972119122,0.203466113335477,0,0.000204576672414297,0,0,0,0,0,0,0.0162937087528866,0.16864574663869,0,0,0,0,0,0,0,0.000140665111535711,0.0298796141087107,0.184951177484204,0,0.000140665111535711,0,0,0,0,0,0,0.0317999321975014,0.0992045814316413,0,0,0,0,0,0.000148493075459698,0,3.36210736889883e-05,0.013675371722996,0.131015720653706,0.000148493075459698,3.36210736889883e-05,0,0,0,0,0,0,0.0349942276205067,0.09401955146636,0,0,0,0,0,0.000258988889815591,0,2.63378532015855e-05,0.0137132422336255,0.129026948013467,0.000258988889815591,2.63378532015855e-05,0,0,0,0,0.0013506982090839,0,0.0373636565516701,0.0864877927710214,0,0,0,0,5.22513813958957e-05,0.0049064047130746,0.000313508288375374,7.70707875589461e-05,0.0161561271276109,0.125293587449218,0.00521991300144998,7.70707875589461e-05,0,0,0,0,0.0504886473669836,0,0.0483115363607021,0.0582761253320754,0,0,4.34491148794597e-05,0,0.000586563050872707,0.00914138341981776,0.00719393202075626,5.50872706507436e-05,0.0195877920401222,0.157760632619113,0.016335315440574,5.50872706507436e-05
"133",14536,0,0,0,0,0,0,0.011187359437172,0.130903638775157,0,0,0,0,0,0,0,0.000201833804278877,0.0151952021221383,0.142090998212329,0,0.000201833804278877,0,0,0,0,0,0,0.0132072356784038,0.126742293813825,0,0,0,0,0,0,0,0.000141506096554327,0.012263861701375,0.139949529492229,0,0.000141506096554327,0,0,0,0,0,0,0.0318276264147966,0.089866067384208,0,0,0,0,0,0.000154886071066405,0,3.50685443923936e-05,0.0136650427982361,0.121705383313802,0.000154886071066405,3.50685443923936e-05,0,0,0,0,0,0,0.0326166710506278,0.0852980401386255,0,0,0,0,0,0.000122289442960051,0,2.76881757645398e-05,0.0124989040097093,0.117928555277136,0.000122289442960051,2.76881757645398e-05,0,0,0,0,0.00145485947817573,0,0.0361280936390463,0.0827165994241067,0,0,0,0,5.22539321083912e-05,0.00516626376134804,0.000286021523119615,8.113110511566e-05,0.0141291882214137,0.120391684474257,0.00545228528446766,8.113110511566e-05,0,0,0,0.00045946669100514,0.0507113932917863,0,0.0461783526441957,0.0587298281251341,0,0,4.99250733859575e-05,0,0.000613922386792946,0.0091612509663232,0.00797319023559174,8.50286406104588e-05,0.0194068121202477,0.156794373444229,0.0171344412019149,8.50286406104588e-05
"134",17001,0,0,0,0.00208250694168981,0,0,0.758478778262594,0,0,0,0,0,0.0018345894486315,0.000917294724315748,0.0524097580325268,0,0.0414270130900436,0.789567631892106,0.0533270527568425,7.43752479174931e-05,4.02459024640554e-05,0.000251536890400346,0,0.0026159836601636,0,0,0.774602823250058,0,0,0,0,0,0.00377305335600519,0.00200223364758676,0.0502973166044532,0,0.0308082383362344,0.817615631508517,0.05229955025204,0.000110676231776152,9.61845974794826e-06,0.00748075706896676,0,0.00322939786037363,3.6069224054806e-05,0,0.779232302635217,0.00664154645595828,0.00370551161789707,0,0,0.000654055262860482,0.00606924810095535,0.00210403806986368,0.0282301793602282,0,0.0287664084911763,0.838496442372201,0.0303342174300918,0.000305386096997357,7.49327478587967e-06,0.0112118123983725,0,0.00429739308970199,4.12130113223382e-05,0,0.762167204933572,0.0193925951458566,0.00482379564341004,0,0,0.000889826380823211,0.00698185878174338,0.00170472001378763,0.0244037226589136,0,0.0322135883044967,0.844561381160409,0.0261084426727013,0.000361550508418694,8.6527739170783e-06,0.0212566207240425,0,0.00692221913366264,9.1935722868957e-05,0,0.679758674135453,0.0588204754915587,0.00818444252881644,0,0,0.00116487968858667,0.00788267703845833,0.00113026859291835,0.0159459807324357,0,0.0418058771803638,0.822226596680147,0.017076249325354,0.000414251551280124,1.7961504006538e-05,0.000956450088348148,0,0.0158914406697845,0.0117333524922709,0,0.631837065209989,0.0559433494163634,0.00102081214437158,0,0,0.00579033985410768,0.0126508859886049,0.000953456504347058,0.022826826404309,0,0.0144245845092505,0.838169094089094,0.023780282908656,0.000559051812203495
"135",17002,0,0.000340644079343867,0,0,0,0,0.660639886801352,0,0.0401435945811388,0,0,0.0014673898802505,0.000209627125750072,0.00324922044912612,0.0239761025076645,0,0.00227969499253203,0.793517281136179,0.0272253229567906,0.00526688153447056,0,0.000324227084466385,0,0,0,0,0.672865330711626,0,0.0336045684642095,0,0,0.000899468685939003,0.000146425134920303,0.00283437225452872,0.0138580931263858,0,0.00194536250679831,0.819708823160273,0.0166924653809145,0.00599297159352383,0,0.000528803828307276,0,0,1.16220621605995e-05,0,0.807567705775874,0,0.0296391640250688,0,0,0.000377717020219483,9.87875283650955e-05,0.00848119986169746,0.00774029339895924,0,0.00131038750860759,0.975637252195843,0.0162214932606567,0.00563960566343089,0,0.000579519858742034,0,9.2813727376654e-05,2.26374944821107e-05,0,0.810811667364656,0,0.0282266918697439,0,0,0.000294287428267439,9.5077476824865e-05,0.00752923066475003,0.00748848317468223,0,0.00129033718548031,0.97753907797485,0.0150177138394323,0.00486479756420559,0,0.000591481030162794,0,0.000171146131412846,1.64300286156332e-05,0,0.814893820940071,0,0.0248736941550173,0,0,0.000177991976669359,0.000219067048208442,0.00949381820173337,0.0083218094938182,0,0.0016347878472555,0.975445322233936,0.0178156276955516,0.00373646234100524,0,0.0158736760383741,0,0.00124037304158063,2.12029579757373e-05,0,0.747808755843046,0.0347785595688949,0.0408083546178411,0,0,0.00204119245435656,0.000804081406310653,0.00706303150107156,0.0140624541282159,0,0.0200294558016186,0.936120380609406,0.0211254856292875,0.0039820786075202
"136",17003,0.000258658596518455,0.110110964537906,0,0,0,0,0.0228654199322314,0,0.255037376167197,0,0,0,0.000103463438607382,0.0117431002819379,0.259253511290448,0,0.119914125345956,0.278006259538036,0.270996611572386,0,0.000171675661756027,0.122061395508535,0,0,0,0,0.027961673408513,0,0.312052704428159,0,0,0,7.5108102018262e-05,0.0117061341859891,0.213188982714407,0,0.132630178435391,0.34008948593869,0.224895116900396,0.00075108102018262,4.28708462169158e-05,0.163557637173311,0,0,0,0,0.0296559078705515,0,0.293400033224906,0,0,0,0.000219713086861693,0.00836249444018713,0.148250065645983,0,0.179256405172368,0.323353357591087,0.15661256008617,0.00109588600641991,3.33233363324336e-05,0.152100203272352,0,0,0,0,0.0301263787530408,0,0.273697057549402,0,0,0,0.000254090439534806,0.00836207471092006,0.143344496651005,0,0.170226015528675,0.304306624679263,0.151706571361925,0.000935136125828918,8.6430949583975e-05,0.125281052753313,0,0,0,0,0.0340197086911798,0,0.255996299294553,0,0,0,0.000611103333678246,0.00902777355091209,0.129691465856732,0,0.142777842026136,0.290971617780429,0.138719239407644,0.000559975166318711,9.18634861486351e-05,0.114746130937659,0,0,0,0,0.0273030843361764,0,0.185294147667806,0,0,0,0.000308567094499262,0.008993199746551,0.118919245714411,3.69024260597081e-05,0.138977677172866,0.213183745030931,0.127912445460962,0.000452251008731742
"137",17004,0,0.000168790615241793,0,0,0,0,0,0,0,0,0,0,0,0.0293976988212789,0.0404253523504093,0,0.557543533912848,0,0.0698230511716882,0.0479365347286691,0.000105879327817525,0.000408391693010452,0,0,0,0,0,0,0,0,0,0,0,0.0541799646060533,0.0351821880719374,7.56280912982318e-05,0.739007456929802,0,0.0893621526779907,0.0534993117843692,2.99934389352329e-05,0.00110600806073671,0,0,0,0,0,0,0.00014621801480926,0,0,0,7.12344174711782e-05,0.0934670540819196,0.052904677101884,1.87458993345206e-05,0.43836535757803,0.000217452432280439,0.146371731183804,0.0488143218670916,4.06655202862853e-05,0.00146395873030627,0,0,0,0,0,0,0.000121996560858856,0,0,0,0.000325324162290282,0.110955872101129,0.0571844355625784,1.45234001022447e-05,0.387632453408932,0.000447320723149138,0.168140307663708,0.045121299437654,3.63084235542646e-05,0.00256634539213097,0,0,0,0,0,0,0.000538024821758648,0,0,0,0.000405994190652231,0.163962239239504,0.0564315421177713,0.000181542117771323,0.286372788486929,0.000944019012410879,0.220393781357275,0.0357522445207288,5.78774599126243e-05,0.00221670671465351,0,0,0,0,0.000154339893100332,0,0.000990669188837753,0,0,0,0.000374274240768304,0.200422891307095,0.0620446370263333,0.000390672854410214,0.271216671023553,0.00151928332270639,0.262467528333428,0.0436550387634288
